Date,Time,DredgeRunning,VELOCITY,DENSITY,cutter_hp,cutter_rpm,cutter_torque,ladder_motor_hp,ladder_motor_rpm,ladder_motor_torque,port_swing_hp,port_swing_linespeed,port_swing_motor_torque,stbd_swing_hp,stbd_swing_linespeed,stbd_swing_motor_torque,UWP_HP,uwp_rpm,uwp_motor_torque,main_engine_1_pump_rpm,me_1_rpm,MAIN_ENGINE_1_CAPACITY,main_engine_2_pump_rpm,me_2_rpm,MAIN_ENGINE_2_CAPACITY,GEN1_LOAD,GEN2_LOAD,GEN3_LOAD,UWP_SUCTION_PRESS,UWP_DISC_PRESS,MP_1_DISC_PRESS,MP_2_DISC_PRESS,carriage_location_x10,stationary_spud_press,walking_spud_press,cutter_depth_below_water,draft,ladder_linepull,port_swing_linepull,PORT_SWING_DRUM_LEVEL_PORT,PORT_SWING_DRUM_LEVEL_STBD,stbd_swing_linepull,STBD_SWING_DRUM_LEVEL_PORT,STBD_SWING_DRUM_LEVEL_STBD,SRV_SOLENOID
2020/01/03,19:23:40,0,-0.00859,1.0013,77,32.158,12666,0,0,2,0,0,1,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.9093,-7.5597,-3.1815,-3.0638,170,739,78,32.92,9.6443,0,0,23.848,1.8633,0,1.7893,1.091,-1
2020/01/03,19:23:50,0,-0.00859,1.0013,72,32.158,11749,0,0,1,0,0,1,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.455,-27.468,1.8849,-7.7205,-3.211,-3.0638,170,739,78,32.889,9.6507,0,37,23.848,1.8143,0,1.7311,1.017,-1
2020/01/03,19:24:00,0,-0.00859,1.0013,80,32.158,13175,0,0,1,0,0,1,0,0,1,0,0,34,0,436,0.21401,0,437,0.00357,-27.457,-27.457,-27.468,1.8818,-7.6837,-3.1815,-3.054,170,739,78,32.879,9.6404,51,73,23.848,1.8143,0,1.7395,0.84486,-1
2020/01/03,19:24:10,0,-0.00924,1.0013,83,32.158,13447,0,2,2,0,0,1,0,0,0,0,0,34,0,436,0.21401,0,437,0.00357,-27.457,-27.457,-27.47,1.8849,-7.6929,-3.2012,-3.0441,170,738,78,32.869,9.6411,0,73,23.848,1.7727,0,1.7153,1.0752,-1
2020/01/03,19:24:20,0,-0.00859,1.0013,71,32.158,11613,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.24968,0,437,0.03923,-27.457,-27.455,-27.468,1.8928,-7.6516,-3.1815,-3.0441,170,739,78,32.894,9.645,0,37,23.848,1.8384,0,1.7644,1.017,-1
2020/01/03,19:24:30,0,-0.00924,1.0012,73,32.158,12021,0,2,0,0,0,1,0,0,0,0,0,34,0,436,0.17834,0,437,0.03923,-27.457,-27.457,-27.468,1.9108,-7.6332,-3.2012,-3.054,170,739,78,32.968,9.6485,51,73,23.848,1.8633,0,1.7478,1.0086,-1
2020/01/03,19:24:40,0,-0.00859,1.0013,75,32.158,12258,0,2,0,0,0,1,0,0,0,0,0,11,0,436,0.24968,0,437,0.00357,-27.457,-27.457,-27.468,1.903,-7.6378,-3.1815,-3.0736,170,737,78,32.923,9.6421,51,37,23.848,1.8467,0,1.7311,1.0826,-1
2020/01/03,19:24:50,0,-0.00859,1.0013,74,32.188,12157,0,0,0,0,0,1,0,0,1,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.8896,-7.6837,-3.1815,-3.0441,170,738,78,32.909,9.6432,51,0,23.848,1.8384,0,1.7478,1.0752,-1
2020/01/03,19:25:00,0,-0.00859,1.0012,74,32.158,12157,0,0,0,0,0,1,0,0,0,0,0,34,0,436,0.24968,0,437,0.03923,-27.457,-27.457,-27.468,1.8794,-7.7159,-3.1914,-3.054,170,738,78,32.878,9.6414,0,73,23.848,1.806,37,1.7311,1.0336,-1
2020/01/03,19:25:10,0,-0.00924,1.0013,72,32.158,11885,0,2,0,0,0,1,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.8991,-7.647,-3.1815,-3.0736,170,738,78,32.867,9.6419,51,37,23.848,1.8301,0,1.707,1.0502,-1
2020/01/03,19:25:20,0,-0.00924,1.0013,71,32.158,11613,0,0,1,0,0,1,0,0,1,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.8904,-7.6607,-3.211,-3.0736,170,738,78,32.823,9.6422,51,37,23.848,1.855,37,1.7395,0.95959,-1
2020/01/03,19:25:30,0,-0.00859,1.0013,82,32.158,13719,0,2,0,0,0,1,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.8881,-7.7113,-3.1815,-3.0736,170,738,78,32.846,9.6349,0,37,23.848,1.8143,0,1.7561,1.0752,-1
2020/01/03,19:25:40,0,-0.00859,1.0013,68,32.188,11477,0,2,0,0,0,1,0,0,0,0,0,34,0,436,0.24968,0,437,0.03923,-27.457,-27.455,-27.468,1.8951,-7.6837,-3.1815,-3.054,170,737,78,32.832,9.6326,51,37,23.848,1.8143,0,1.7561,1.0419,-1
2020/01/03,19:25:50,0,-0.00859,1.0013,73,32.158,12021,0,0,2,0,0,1,0,0,1,0,0,34,0,436,0.21401,0,437,0.00357,-27.457,-27.457,-27.468,1.8904,-7.647,-3.1815,-3.054,170,737,78,32.834,9.634,0,73,23.848,1.8301,0,1.7478,1.0012,-1
2020/01/03,19:26:00,0,-0.0099,1.0013,81,32.188,13311,0,2,1,0,0,1,0,0,0,0,0,11,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.9006,-7.6699,-3.1914,-3.054,170,737,78,32.881,9.6445,51,73,23.848,1.8633,37,1.7311,1.0585,-1
2020/01/03,19:26:10,0,-0.00859,1.0013,71,32.188,11613,0,0,0,0,0,1,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.8991,-7.6516,-3.1815,-3.0736,170,738,78,32.859,9.6582,51,73,23.848,1.8218,0,1.7311,1.0668,-1
2020/01/03,19:26:20,0,-0.00859,1.0013,80,32.158,13073,0,0,0,0,0,1,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.892,-7.6516,-3.1815,-3.0736,170,738,78,32.906,9.667,0,37,23.848,1.9698,0,1.7478,1.0012,-1
2020/01/03,19:26:30,0,-0.00859,1.0012,80,32.188,13175,0,0,1,0,0,1,0,0,0,0,0,34,0,436,0.17834,0,437,0.03923,-27.457,-27.457,-27.468,1.9069,-7.6148,-3.1815,-3.054,170,737,78,32.994,9.6609,51,37,23.848,1.8301,37,1.7395,1.0502,-1
2020/01/03,19:26:40,0,-0.00924,1.0013,75,32.158,12258,0,0,0,0,0,1,0,0,0,0,0,22,0,436,0.24968,0,437,0.03923,-27.457,-27.457,-27.468,1.9061,-7.6745,-3.1914,-3.0638,170,737,78,33.05,9.651,51,37,23.848,1.8301,0,1.7478,0.96791,-1
2020/01/03,19:26:50,0,-0.0099,1.0013,81,32.158,13311,0,2,1,0,0,1,0,0,1,0,0,34,0,436,0.24968,0,437,0.00357,-27.457,-27.457,-27.468,1.8936,-7.6562,-3.1815,-3.0638,170,737,78,32.96,9.6384,51,37,23.848,1.8633,37,1.7478,1.0668,-1
2020/01/03,19:27:00,0,-0.00859,1.0012,73,32.158,12021,0,2,1,0,0,1,0,0,0,0,0,22,0,436,0.17834,0,437,0.00357,-27.457,-27.457,-27.468,1.9061,-7.578,-3.2012,-3.0638,170,736,78,31.747,9.6453,0,73,23.848,1.7478,0,1.7644,1.0668,-1
2020/01/03,19:27:10,0,-0.00859,1.0012,71,32.158,11885,0,2,1,0,0,1,0,0,1,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.9069,-7.6102,-3.211,-3.054,170,737,78,32.859,9.644,0,37,23.848,1.7893,0,1.7237,0.99285,-1
2020/01/03,19:27:20,0,-0.00859,1.0013,76,32.158,12258,0,0,1,0,0,1,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.8983,-7.6332,-3.1815,-3.0638,170,738,78,32.875,9.6387,0,73,23.848,1.806,0,1.7478,1.0086,-1
2020/01/03,19:27:30,0,-0.00859,1.0012,74,32.158,12157,0,0,0,0,0,1,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.903,-7.6975,-3.1914,-3.0441,170,737,78,32.915,9.6274,0,37,23.848,1.806,37,1.707,1.0668,-1
2020/01/03,19:27:40,0,-0.00859,1.0013,75,32.158,12394,0,0,0,0,0,1,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.459,-27.47,1.8881,-7.7067,-3.1914,-3.054,170,737,78,32.878,9.6196,0,37,23.848,1.8384,0,1.7395,1.0336,-1
2020/01/03,19:27:50,0,-0.00924,1.0013,79,32.158,12938,0,0,0,0,0,1,0,0,0,0,0,45,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.8959,-7.7343,-3.1914,-3.0638,170,738,78,32.898,9.6228,0,37,23.848,1.8218,0,1.7311,0.96791,-1
2020/01/03,19:28:00,0,-0.00859,1.0012,71,32.158,11749,0,2,1,0,0,1,0,0,1,0,0,45,0,436,0.24968,0,437,0.0749,-27.457,-27.457,-27.468,1.8983,-7.6975,-3.1815,-3.054,170,737,78,32.952,9.6384,103,37,23.848,1.8384,0,1.7478,0.91885,-1
2020/01/03,19:28:10,0,-0.00924,1.0013,77,32.158,13073,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.455,-27.468,1.8943,-7.6929,-3.1914,-3.0736,170,737,78,32.959,9.6453,51,110,23.848,1.7977,0,1.7237,1.0668,-1
2020/01/03,19:28:20,0,-0.00859,1.0013,84,32.188,13854,0,2,1,0,0,1,0,0,0,0,0,34,0,436,0.17834,0,437,0.03923,-27.455,-27.459,-27.468,1.8998,-7.6929,-3.1914,-3.054,170,737,78,32.896,9.6487,51,37,23.848,1.8218,0,5.7901,1.0826,-1
2020/01/03,19:28:30,0,-0.00924,1.0013,72,32.158,12157,0,0,1,0,0,1,0,0,0,0,0,45,0,436,0.17834,0,437,0.00357,-27.457,-27.457,-27.468,1.9069,-7.5826,-3.211,-3.054,170,736,78,32.827,9.6392,0,73,23.848,1.781,0,10.604,1.0668,-1
2020/01/03,19:28:40,0,-0.00859,1.0013,81,32.158,13311,0,2,1,0,0,1,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.9053,-7.6378,-3.1815,-3.054,170,736,78,32.892,9.6462,51,73,23.848,1.7893,0,1.707,0.98453,-1
2020/01/03,19:28:50,0,-0.00337,1.0013,80,32.188,13073,0,2,1,0,0,1,0,0,0,0,0,45,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.8943,-7.6699,-3.2012,-3.0638,170,736,78,32.872,9.6468,0,37,23.848,1.8467,0,1.7237,1.017,-1
2020/01/03,19:29:00,0,-0.00859,1.0013,70,32.158,11477,0,0,1,0,0,0,0,0,1,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.8943,-7.6516,-3.211,-3.0736,170,737,78,32.872,9.6431,51,37,23.848,1.7977,0,1.7561,1.0336,-1
2020/01/03,19:29:10,0,-0.00859,1.0013,79,32.158,12938,0,2,1,0,0,1,0,0,1,0,0,22,0,436,0.21401,0,437,0.00357,-27.457,-27.457,-27.468,1.9077,-7.5643,-3.1815,-3.0638,170,738,78,32.941,9.6415,103,73,23.848,1.806,0,1.7561,1.0086,-1
2020/01/03,19:29:20,0,-0.00859,1.0013,75,32.158,12258,0,0,1,0,0,1,0,0,1,0,0,34,0,436,0.24968,0,437,0.03923,-27.457,-27.457,-27.468,1.9053,-7.6056,-3.2012,-3.0736,170,739,78,32.922,9.6412,51,73,23.848,1.7977,0,1.7311,1.0419,-1
2020/01/03,19:29:30,0,-0.00859,1.0013,72,32.158,11885,0,0,0,0,0,1,0,0,0,0,0,34,0,436,0.17834,0,437,0.03923,-27.457,-27.457,-27.47,1.903,-7.6562,-3.2012,-3.054,170,739,78,32.894,9.6432,51,37,23.848,1.806,73,1.7395,1.0752,-1
2020/01/03,19:29:40,0,-0.00859,1.0012,73,32.158,12021,0,2,1,0,0,1,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.8943,-7.7343,-3.2012,-3.0736,170,739,78,32.941,9.6475,0,37,23.848,1.8143,0,1.7395,0.80329,-1
2020/01/03,19:29:50,0,-0.00859,1.0013,75,32.158,12258,0,2,1,0,0,1,0,0,1,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.9195,-7.624,-3.1815,-3.0736,170,738,78,32.919,9.6483,0,73,23.848,1.8301,0,1.7395,1.0419,-1
2020/01/03,19:30:00,0,-0.00924,1.0012,79,32.158,12938,0,0,1,0,0,1,0,0,0,0,0,34,0,436,0.21401,0,437,0.00357,-27.457,-27.457,-27.468,1.9006,-7.6607,-3.1815,-3.054,170,738,78,32.907,9.6459,51,73,23.848,1.8143,0,1.7395,1.0826,-1
2020/01/03,19:30:10,0,-0.00859,1.0013,81,32.188,12938,0,2,1,0,0,1,0,0,1,0,0,34,0,436,0.17834,0,437,0.03923,-27.457,-27.455,-27.47,1.9124,-7.6286,-3.2012,-3.054,170,738,78,32.928,9.6411,0,73,23.848,1.7977,0,1.7478,1.0086,-1
2020/01/03,19:30:20,0,-0.00924,1.0012,72,32.188,11885,0,0,0,0,0,1,0,0,1,0,0,22,0,436,0.24968,0,437,0.03923,-27.457,-27.457,-27.468,1.8928,-7.6653,-3.1914,-3.054,170,737,78,32.932,9.6379,51,37,23.848,1.8384,0,1.7478,1.0012,-1
2020/01/03,19:30:30,0,-0.00859,1.0013,77,32.158,12666,0,2,0,0,0,1,0,0,0,0,0,34,0,436,0.24968,0,437,0.03923,-27.457,-27.457,-27.47,1.8951,-7.6929,-3.1815,-3.0638,170,737,78,32.952,9.6407,0,73,23.848,1.8301,0,1.7561,0.98453,-1
2020/01/03,19:30:40,0,-0.0099,1.0012,81,32.188,13311,0,0,0,0,0,1,0,0,0,0,0,22,0,436,0.21401,0,437,0.00357,-27.459,-27.457,-27.47,1.8951,-7.6837,-3.1815,-3.054,170,737,78,32.906,9.6364,0,73,23.848,1.7644,0,1.7395,1.0502,-1
2020/01/03,19:30:50,0,-0.00403,1.0013,70,32.158,11477,0,2,1,0,0,1,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.8959,-7.5872,-3.2012,-3.054,170,736,78,32.904,9.6415,0,37,23.848,1.7893,0,1.7395,0.99285,-1
2020/01/03,19:31:00,0,-0.00924,1.0013,80,32.158,12802,0,2,0,0,0,1,0,0,1,0,0,45,0,436,0.17834,0,437,0.03923,-27.457,-27.457,-27.47,1.8959,-7.6194,-3.2012,-3.054,170,735,78,32.954,9.642,0,73,23.848,1.7977,0,1.7237,0.95128,-1
2020/01/03,19:31:10,0,-0.00859,1.0012,78,32.158,12802,0,2,2,0,0,1,0,0,1,0,0,22,0,436,0.21401,0,437,0.0749,-27.457,-27.455,-27.468,1.9045,-7.5826,-3.211,-3.0638,170,734,78,32.901,9.6369,0,37,23.848,1.8143,37,1.7644,1.0585,-1
2020/01/03,19:31:20,0,-0.00859,1.0013,73,32.158,12021,0,0,1,0,0,1,0,0,1,0,0,34,0,436,0.24968,0,437,0.03923,-27.457,-27.457,-27.468,1.8991,-7.6378,-3.1815,-3.054,170,735,78,32.96,9.6365,103,37,23.848,1.7727,0,1.7561,1.0752,-1
2020/01/03,19:31:30,0,-0.00924,1.0013,75,32.158,12394,0,2,1,0,0,1,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.47,1.8943,-7.6562,-3.1815,-3.054,170,735,78,32.862,9.6465,103,37,23.848,1.7977,37,1.707,0.96791,-1
2020/01/03,19:31:40,0,-0.00924,1.0012,71,32.158,11613,0,2,1,0,0,1,0,0,0,0,22,123,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.9061,-7.2196,-3.2012,-3.054,170,736,78,32.911,9.6493,51,0,23.848,1.8301,0,1.7153,0.98453,-1
2020/01/03,19:31:50,0,-0.00924,1.0013,74,32.158,12157,0,0,1,0,0,0,0,0,0,6,50,841,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.8551,-5.9101,-3.211,-3.054,170,737,78,32.949,9.6467,0,37,23.848,1.7977,0,1.7395,1.0668,-1
2020/01/03,19:32:00,0,-0.00859,1.0013,74,32.158,12157,0,0,2,0,0,1,0,0,0,18,80,1368,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.47,1.8017,-2.7581,-2.7595,-3.0638,170,735,78,32.925,9.6426,51,73,23.848,1.7893,0,1.7153,0.94296,-1
2020/01/03,19:32:10,0,-0.00924,1.0012,70,32.129,11477,0,2,0,0,0,1,0,0,0,56,111,2658,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.6439,0.98781,-0.51198,-3.0638,170,735,78,32.908,9.6401,51,37,23.848,1.7977,0,3.7116,0.82823,-1
2020/01/03,19:32:20,0,-0.00924,1.0012,74,32.158,12258,0,0,0,0,0,1,0,0,0,114,140,4284,0,436,0.21401,0,437,0.03923,-27.457,-27.455,-27.468,1.4609,3.9778,1.8828,-1.7781,170,735,78,32.895,9.6452,0,37,23.848,1.7893,0,1.6987,0.87728,-1
2020/01/03,19:32:30,0,-0.00924,1.0012,74,32.188,12157,0,0,1,0,0,1,0,0,0,206,170,6370,0,436,0.17834,0,437,0.0749,-27.457,-27.457,-27.47,1.2654,7.6521,5.3571,1.3135,170,735,78,32.961,9.64,0,37,23.848,1.7561,0,1.707,0.8856,-1
2020/01/03,19:32:40,0,-0.00859,1.0012,69,32.188,11376,0,0,0,0,0,1,0,0,0,332,202,8647,5,436,0.24968,0,437,0.03923,-27.457,-27.457,-27.468,1.0322,12.351,10.264,5.7497,170,735,78,32.995,9.644,51,73,23.848,1.7644,0,1.707,0.96791,0
2020/01/03,19:32:50,0,10.133,1.0013,73,32.158,12021,0,0,0,0,0,1,0,0,1,361,231,8209,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.8386,23.491,22.169,19.421,170,735,78,33.09,9.6347,0,0,23.848,1.7727,0,14.884,1.0253,0
2020/01/03,19:33:00,0,9.9357,1.0013,67,32.188,10968,0,0,0,0,0,1,0,0,0,375,260,7570,0,436,0.24968,0,437,0.03923,-27.457,-27.457,-27.468,2.6167,32.369,31.611,28.461,170,736,78,33.066,9.647,51,37,23.848,1.781,0,1.7395,1.0668,0
2020/01/03,19:33:10,0,8.9114,1.0013,71,32.158,11885,0,0,1,0,0,1,0,0,0,540,270,10520,0,436,0.21401,0,437,0.03923,-27.457,-27.455,-27.468,1.6148,34.42,33.348,29.314,170,737,78,33.013,9.6502,51,73,23.848,1.7644,37,1.7153,1.0752,0
2020/01/03,19:33:20,0,0.00837,1.0013,76,32.158,12530,0,2,1,0,0,1,0,0,0,488,270,9499,0,436,0.21401,0,437,0.00357,-27.457,-27.457,-27.468,1.4617,34.886,34.173,30.747,170,738,78,32.968,9.6531,0,0,23.848,1.7727,37,1.7311,1.0993,0
2020/01/03,19:33:30,0,-0.00924,1.0013,70,32.188,12666,0,2,1,0,0,1,0,0,0,542,269,10598,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.3432,34.318,33.417,29.707,170,737,78,32.909,9.6479,0,37,23.848,1.7561,0,1.7478,0.91054,0
2020/01/03,19:33:40,0,-0.00924,1.0013,73,32.158,12021,0,2,1,0,0,1,0,0,0,560,270,10912,0,436,0.17834,0,436,0.00357,-27.457,-27.457,-27.465,1.3871,34.17,33.093,29.383,170,737,78,32.926,9.6444,51,37,23.848,1.806,0,1.7153,1.1076,0
2020/01/03,19:33:50,0,-0.00859,1.0012,84,32.158,13854,0,2,1,0,0,1,0,0,1,543,269,10609,0,436,0.21401,0,436,0.03923,-27.457,-27.455,-27.468,1.3934,34.001,33.142,29.481,170,738,78,32.993,9.6472,51,37,23.848,1.7893,0,1.7395,1.1159,0
2020/01/03,19:34:00,0,-0.00859,1.0013,71,32.188,11749,0,0,1,0,0,1,0,0,0,550,270,10699,0,436,0.21401,0,436,0.03923,-27.457,-27.455,-27.468,1.4107,33.807,32.897,29.079,170,738,78,32.956,9.6611,51,37,23.848,1.7727,0,1.7395,0.90222,0
2020/01/03,19:34:10,0,-0.00859,1.0013,85,32.158,13956,0,0,0,0,0,1,0,0,0,574,270,11170,0,436,0.21401,0,437,0.03923,-27.457,-27.455,-27.468,1.4374,33.546,32.504,28.696,170,737,78,33.037,9.6574,51,73,23.848,1.7644,0,1.7478,1.091,0
2020/01/03,19:34:20,0,6.9448,1.0012,84,32.188,13719,0,2,1,0,0,1,0,0,0,552,270,10755,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.4813,33.328,32.455,28.735,170,736,78,32.995,9.6456,103,73,23.848,1.781,0,1.7395,1.0826,0
2020/01/03,19:34:30,0,6.9461,1.0013,72,32.158,11885,0,2,1,0,0,1,0,0,0,565,269,10946,0,436,0.17834,0,437,0.03923,-27.457,-27.457,-27.468,1.3911,33.166,32.249,28.49,170,737,78,32.984,9.6436,51,73,23.848,1.9124,0,1.7311,1.091,0
2020/01/03,19:34:40,0,6.937,1.0013,83,32.158,13583,0,2,1,0,0,1,0,0,0,559,270,11249,0,436,0.24968,0,437,0.03923,-27.457,-27.457,-27.468,1.4358,33.285,32.121,28.372,170,737,78,33.015,9.6449,51,73,23.848,1.7644,0,1.6987,1.0253,0
2020/01/03,19:34:50,0,6.9461,1.0013,74,32.188,12157,0,0,0,0,0,1,0,0,1,574,270,10957,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.3769,33.47,32.524,28.726,170,737,78,33.067,9.6491,51,37,23.848,1.732,37,1.7311,1.0668,0
2020/01/03,19:35:00,0,6.965,1.0013,67,32.158,10968,0,0,0,0,0,1,0,0,0,561,269,11036,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.4162,33.627,32.632,28.814,170,738,78,33.036,9.6577,51,37,23.848,1.7478,37,13.915,1.0585,0
2020/01/03,19:35:10,0,6.9644,1.0013,80,32.158,12394,0,2,1,0,0,1,0,0,0,572,270,11069,0,436,0.21401,0,437,0.0749,-27.457,-27.455,-27.468,1.3934,33.643,32.593,28.883,170,738,78,32.987,9.6595,51,0,23.848,1.781,0,1.7727,1.0012,0
2020/01/03,19:35:20,0,6.9461,1.0013,68,32.158,11240,0,0,0,0,0,1,0,0,0,560,269,10935,0,436,0.24968,0,437,0.00357,-27.457,-27.455,-27.468,1.4036,33.503,32.504,28.745,170,738,78,32.956,9.6678,51,37,23.848,1.7644,0,10.514,1.0752,0
2020/01/03,19:35:30,0,6.9461,1.0013,70,32.129,11477,0,2,0,0,0,1,0,0,0,577,270,11226,0,436,0.21401,0,437,0.03923,-27.455,-27.457,-27.468,1.402,33.499,32.691,28.892,170,738,78,32.943,9.6617,51,73,23.848,1.7727,37,1.6987,0.87728,0
2020/01/03,19:35:40,0,6.9552,1.0013,75,32.158,12157,0,0,1,0,0,1,0,0,0,570,270,11103,0,436,0.21401,0,437,0.00357,-27.457,-27.455,-27.468,1.3699,33.35,32.357,28.667,170,738,78,33.043,9.6565,0,0,23.848,1.7727,0,1.707,1.0585,0
2020/01/03,19:35:50,0,6.9461,1.0013,69,32.158,11376,0,-2,2,0,0,1,0,0,1,555,269,10800,0,436,0.21401,0,437,0.00357,-27.455,-27.457,-27.468,1.4578,33.794,32.808,29.049,170,739,78,33.163,9.6546,51,37,23.848,1.7561,0,1.7153,1.0502,0
2020/01/03,19:36:00,0,6.9552,1.0013,79,32.158,12938,0,2,1,0,0,1,0,0,0,560,270,11226,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.4013,33.332,32.475,28.814,170,739,78,33.129,9.6533,0,73,23.848,1.707,0,1.7395,1.0419,0
2020/01/03,19:36:10,0,6.9552,1.0013,71,32.158,11749,0,2,1,0,0,0,0,0,0,564,269,11024,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,1.3934,33.65,32.691,28.912,170,739,78,33.053,9.6539,103,73,23.848,1.7644,0,1.7311,1.0826,0
2020/01/03,19:36:20,-1,6.9644,1.0013,70,32.158,11477,0,2,1,0,0,1,0,0,1,613,269,11978,149,384,0.24968,48,437,0.03923,-27.457,-27.455,-27.468,1.1147,32.763,46.196,40.886,170,738,78,33.023,9.6492,51,73,23.848,1.7644,0,1.7237,1.0826,0
2020/01/03,19:36:30,-1,7.0101,1.0013,80,32.158,13073,0,2,1,0,0,1,0,0,0,633,270,12314,154,438,7.4403,158,444,8.1466,-27.457,-27.457,-27.468,1.7365,32.175,55.735,81.646,170,738,78,33.004,9.6477,0,37,23.848,1.6497,0,1.7311,1.0668,0
2020/01/03,19:36:40,-1,12.833,1.0013,78,32.188,12802,0,0,1,0,0,1,0,0,0,703,269,13727,155,438,8.5318,161,444,9.5554,-27.457,-27.455,-27.465,0.74172,29.458,53.939,78.26,170,740,78,32.956,9.6481,51,73,23.848,1.7153,0,15.065,1.0585,0
2020/01/03,19:36:50,-1,13.303,1.0013,78,32.158,12802,0,0,1,0,0,1,0,0,1,719,269,14109,174,483,10.683,178,498,11.774,-27.457,-27.455,-27.468,0.87127,29.379,60.544,92.304,170,740,78,32.929,9.653,51,73,23.848,1.7644,0,11.418,1.0668,0
2020/01/03,19:37:00,-1,12.191,1.0013,80,32.158,13175,0,0,1,0,0,1,0,0,0,758,269,14804,197,548,14.242,199,526,16.429,-27.455,-27.455,-27.468,0.58233,27.465,65.776,105.63,170,739,78,32.896,9.6571,103,37,23.848,1.7893,0,1.7478,1.0502,0
2020/01/03,19:37:10,-1,12.227,1.0013,74,32.188,12157,0,0,1,0,0,1,0,0,0,794,269,15510,215,598,19.774,218,601,21.222,-27.457,-27.455,-27.468,0.38918,26.657,72.773,121.54,170,740,78,32.927,9.6483,51,73,23.848,1.8301,0,1.7153,1.0668,0
2020/01/03,19:37:20,-1,12.981,1.0013,67,32.129,11240,0,0,1526,0,0,1,0,0,1,822,269,16060,231,648,25.346,238,646,28.763,-27.457,-27.455,-27.468,0.06491,25.011,79.457,137.27,170,741,78,32.967,9.6392,84850,73,23.848,1.7561,0,1.6904,1.0502,0
2020/01/03,19:37:30,-1,14.257,1.0013,68,32.188,11104,-163,-899,958,0,0,1,0,0,0,861,269,16811,250,708,31.83,256,709,37.259,-27.457,-27.455,-27.468,0.44179,23.822,87.319,154.79,170,741,78,34.821,9.6268,51628,37,23.848,1.7561,0,1.7311,1.0012,0
2020/01/03,19:37:40,-1,15.47,1.0013,64,32.158,10459,-151,-910,874,0,0,1,0,0,1,888,269,17350,269,758,41.029,276,763,48.605,-27.455,-27.455,-27.465,0.78255,22.206,95.877,175.18,170,742,78,37.756,9.6247,53986,0,23.848,1.707,0,1.7311,1.0752,0
2020/01/03,19:37:50,-1,16.571,1.0013,64,32.158,10561,0,-3,959,3,11,169,1,10,102,916,269,17888,287,794,52.625,294,802,60.446,-27.455,-27.457,-27.465,0.94272,20.245,103.93,195.82,170,743,78,40.982,9.6208,64291,10547,23.848,1.6081,4944,1.6655,1.0012,0
2020/01/03,19:38:00,-1,17.821,1.0013,64,32.188,10459,-217,-663,3,4,11,251,5,10,345,951,269,18583,306,868,63.621,314,858,71.093,-27.457,-27.455,-27.468,0.73701,18.662,114.29,217.58,170,745,78,41.801,9.6262,21482,13806,23.848,1.6081,18713,1.707,0.93548,0
